3839022811880007,3839022111120003,0,KTP,,,"Rayhan Sakti",LAKI-LAKI,SURABAYA,"1988-11-28 00:00:00",35,ISLAM,SLTA/SEDERAJAT,"KARYAWAN HONORER","KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JR. IRNANTO NO 50","JR. IRNANTO NO 50",1,"2019-01-15 00:00:00","2019-01-15 00:00:00"
3839022812400003,3839021912110003,0,KTP,,,"Lestari Rachmawati",LAKI-LAKI,BANJARMASIN,"1940-12-28 00:00:00",83,ISLAM,"TAMAT SD/SEDERAJAT","BURUH HARIAN LEPAS","KAWIN BELUM TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KI. YUSUF NO 3","KI. YUSUF NO 3",1,"2020-08-18 00:00:00","2020-08-18 00:00:00"
3839022901770002,3839020801081016,0,KTP,,,"Uli Uli Fujiati",LAKI-LAKI,"LUMAJANG ","1977-01-29 00:00:00",47,BUDDHA,"DIPLOMA IV/STRATA I","KARYAWAN SWASTA",KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"DS. KARNA NO 23","DS. KARNA NO 23",1,"2013-04-25 00:00:00","2013-04-25 00:00:00"
3839022903200002,3839021211090017,0,KTP,,,"Mila Lestari",LAKI-LAKI,KANDANGAN,"2020-03-29 00:00:00",4,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JLN. TOWNE NO 79","JLN. TOWNE NO 79",1,"2020-10-22 00:00:00","2020-10-22 00:00:00"
3839022905180002,3839020102080988,0,KTP,,,"Pradipta Adikara",LAKI-LAKI,"KANDANGAN ","2018-05-29 00:00:00",5,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DS. PRAYOGA NO 6","DS. PRAYOGA NO 6",1,"2018-03-22 00:00:00","2018-03-22 00:00:00"
3839022905800002,3839022006120003,0,KTP,,,"Pangestu Cakrawangsa",LAKI-LAKI,BANJARMASIN,"1980-05-29 00:00:00",43,ISLAM,"DIPLOMA IV/STRATA I","KARYAWAN SWASTA",KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"GG. NATALIA NO 10","GG. NATALIA NO 10",1,"2015-01-28 00:00:00","2015-01-28 00:00:00"
3839022905930002,3839020312150003,0,KTP,,,"Oskar Oskar Lesmana",LAKI-LAKI,BANJARMASIN,"1993-05-29 00:00:00",30,ISLAM,SLTP/SEDERAJAT,"BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KI. WAELCHI NO 58","KI. WAELCHI NO 58",1,"2020-06-05 00:00:00","2020-06-05 00:00:00"
3839022907180001,3839022003180002,0,KTP,,,"Lintang Lintang Purnama",LAKI-LAKI,"HULU SUNGAI SELATAN ","2018-07-29 00:00:00",5,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DS. SCHILLER NO 60","DS. SCHILLER NO 60",1,"2018-12-11 00:00:00","2018-12-11 00:00:00"
3839022908140003,3839020210090005,0,KTP,,,"Dalimin Dalimin Ardianto",LAKI-LAKI,BANJARMASIN,"2014-08-29 00:00:00",9,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. DEVI NO 3","DK. DEVI NO 3",1,"2018-10-28 00:00:00","2018-10-28 00:00:00"
3839022909850010,3839021001080602,0,KTP,,,"Adhiarja Suwarno",LAKI-LAKI,BANJARMASIN,"1995-09-29 00:00:00",28,ISLAM,SLTA/SEDERAJAT,"BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"KI. FITRIANI NO 37","KI. FITRIANI NO 37",1,"2016-03-07 00:00:00","2016-03-07 00:00:00"
3839022909870007,3839020803110011,0,KTP,,,"Wacana Mahdi",LAKI-LAKI,BANJARMASIN,"1987-09-29 00:00:00",36,ISLAM,SLTA/SEDERAJAT,WIRASWASTA,"KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JLN. EMARD NO 8","JLN. EMARD NO 8",1,"2019-10-21 00:00:00","2019-10-21 00:00:00"
3839022910930007,3839020601100009,0,KTP,,,"Gandi Gandi Sabian",LAKI-LAKI,MADURA,"1993-10-29 00:00:00",30,ISLAM,SLTA/SEDERAJAT,"BURUH HARIAN LEPAS","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"KPG. JOHNSON NO 5","KPG. JOHNSON NO 5",1,"2020-01-16 00:00:00","2020-01-16 00:00:00"
3839022911730007,3839021205150002,0,KTP,,,"Lailasari Citra",LAKI-LAKI,BANJARMASIN,"1973-11-29 00:00:00",50,ISLAM,SLTP/SEDERAJAT,"BURUH HARIAN LEPAS","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"KPG. FEBI NO 9","KPG. FEBI NO 9",1,"2015-05-12 00:00:00","2015-05-12 00:00:00"
3839023003040015,3839021908090031,0,KTP,,,"Gangsar Mahardika",LAKI-LAKI,SOLO,"2004-03-30 00:00:00",20,ISLAM,SLTP/SEDERAJAT,PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"PSR. DIMAZ NO 94","PSR. DIMAZ NO 94",1,"2022-04-20 00:00:00","2022-04-20 00:00:00"
3839023008940011,3839021006200007,0,KTP,,,"Agustian Rafid",LAKI-LAKI,"KLATEN ","1994-08-30 00:00:00",29,ISLAM,"DIPLOMA IV/STRATA I","KARYAWAN SWASTA","KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JR. SWIFT NO 4","JR. SWIFT NO 4",1,"2021-10-28 00:00:00","2021-10-28 00:00:00"
3839023008950008,3839022005210006,0,KTP,,,"Estiono Purwadi",LAKI-LAKI,SURABAYA,"1995-08-30 00:00:00",28,ISLAM,"AKADEMI/DIPLOMA III/SARJANA MUDA",WIRASWASTA,"KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KPG. OSINSKI NO 9","KPG. OSINSKI NO 9",1,"2021-05-20 00:00:00","2021-05-20 00:00:00"
3839023011060007,3839020111100008,0,KTP,,,"Damayanti Ida",LAKI-LAKI,KANDANGAN,"2006-11-28 00:00:00",17,ISLAM,"BELUM TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. ABERNATHY NO 26","DK. ABERNATHY NO 26",1,"2018-05-03 00:00:00","2018-05-03 00:00:00"
3839023012080002,3839021710090010,0,KTP,,,"Reza Zulkarnain",LAKI-LAKI,BIMA,"2008-12-30 00:00:00",15,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JR. BEER NO 39","JR. BEER NO 39",1,"2017-10-17 00:00:00","2017-10-17 00:00:00"
3839023012170005,3839020711170006,0,KTP,,,"Malika Nasyidah",LAKI-LAKI,MADURA,"2017-12-30 00:00:00",6,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,LAINNYA,TETAP,HIDUP,,"GG. GANDA NO 2","GG. GANDA NO 2",1,"2022-03-30 00:00:00","2022-03-30 00:00:00"
3839023012670003,3839020204110001,0,KTP,,,"Rayhan Bahuraksa",LAKI-LAKI,KURAU,"1967-12-30 00:00:00",56,ISLAM,"BELUM TAMAT SD/SEDERAJAT","BURUH HARIAN LEPAS","KAWIN BELUM TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"GG. LIDYA NO 64","GG. LIDYA NO 64",1,"2022-02-09 00:00:00","2022-02-09 00:00:00"
3839023012690004,3839021001080184,0,KTP,,,"Silvia Wastuti",LAKI-LAKI,BANJARMASIN,"1969-12-30 00:00:00",54,ISLAM,"TAMAT SD/SEDERAJAT",WIRASWASTA,KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"DS. YANCE NO 98","DS. YANCE NO 98",1,"2018-02-27 00:00:00","2018-02-27 00:00:00"
3839023101940004,3839021603110001,0,KTP,,,"Galiono Galiono Samosir",LAKI-LAKI,MADURA,"1994-01-31 00:00:00",30,ISLAM,SLTA/SEDERAJAT,WIRASWASTA,"KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"DK. HAAG NO 12","DK. HAAG NO 12",1,"2021-06-28 00:00:00","2021-06-28 00:00:00"
3839023112400022,3839020905080062,0,KTP,,,"Widiastuti Cindy",LAKI-LAKI,BARABAI,"1940-12-31 00:00:00",83,ISLAM,"TAMAT SD/SEDERAJAT","BURUH HARIAN LEPAS","CERAI MATI",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JR. CREMIN NO 4","JR. CREMIN NO 4",1,"2013-06-10 00:00:00","2013-06-10 00:00:00"
3839023112610039,3839021101080176,0,KTP,,,"Astuti Sarah",LAKI-LAKI,BANJARMASIN,"1961-12-31 00:00:00",62,ISLAM,SLTP/SEDERAJAT,WIRASWASTA,"KAWIN BELUM TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KI. GOTTLIEB NO 32","KI. GOTTLIEB NO 32",1,"2019-02-11 00:00:00","2019-02-11 00:00:00"
3839023112620058,3839020309090019,0,KTP,,,"Malika Usada",LAKI-LAKI,RANTAU,"1962-12-31 00:00:00",61,ISLAM,"TAMAT SD/SEDERAJAT",WIRASWASTA,KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"DK. DALIONO NO 9","DK. DALIONO NO 9",1,"2017-11-22 00:00:00","2017-11-22 00:00:00"
3839023112670029,3839020905080040,0,KTP,,,"Hani Nurdiyanti",LAKI-LAKI,BANJARMASIN,"1967-12-31 00:00:00",56,ISLAM,"TAMAT SD/SEDERAJAT","BURUH TANI/PERKEBUNAN",KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JR. NITZSCHE NO 2","JR. NITZSCHE NO 2",1,"2018-02-22 00:00:00","2018-02-22 00:00:00"
3839023112670040,3839020812100011,0,KTP,,,"Widodo Lutfan",LAKI-LAKI,TANJUNG,"1967-12-31 00:00:00",56,ISLAM,"TIDAK/BELUM SEKOLAH","BURUH HARIAN LEPAS","KAWIN TERCATAT",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"PSR. ELMA NO 2","PSR. ELMA NO 2",1,"2020-10-09 00:00:00","2020-10-09 00:00:00"
3839024101830016,3839022111120003,0,KTP,,,"Cahyanto Ahmad",PEREMPUAN,"LUMAJANG ","1983-01-01 00:00:00",41,ISLAM,"DIPLOMA IV/STRATA I","KARYAWAN BUMN","KAWIN TERCATAT",,,WNI,,,ISTRI,TETAP,HIDUP,,"JLN. ULLRICH NO 94","JLN. ULLRICH NO 94",1,"2019-01-15 00:00:00","2019-01-15 00:00:00"
3839024103080003,3839020601080323,0,KTP,,,"Rajasa Harto",PEREMPUAN,"KLATEN ","2008-03-01 00:00:00",16,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. JATMIKO NO 72","DK. JATMIKO NO 72",1,"2022-06-20 00:00:00","2022-06-20 00:00:00"
3839024103500004,3839021001080584,0,KTP,,,"Mahdi Mahdi Simanjuntak",PEREMPUAN,BANJARMASIN,"1950-03-01 00:00:00",74,ISLAM,"TAMAT SD/SEDERAJAT","MENGURUS RUMAH TANGGA","CERAI MATI",,,WNI,,,MERTUA,TETAP,HIDUP,,"PSR. JARWI NO 4","PSR. JARWI NO 4",1,"2020-02-12 00:00:00","2020-02-12 00:00:00"
3839024104890005,3839021101080474,0,KTP,,,"Cakrajiya Hutasoit",PEREMPUAN,KANDANGAN,"1989-04-01 00:00:00",35,ISLAM,"AKADEMI/DIPLOMA III/SARJANA MUDA",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"GG. NARJI NO 6","GG. NARJI NO 6",1,"2008-12-25 00:00:00","2008-12-25 00:00:00"
3839024104970007,3839020901080273,0,KTP,,,"Mardhiyah Paramita",PEREMPUAN,BIMA,"1997-01-04 00:00:00",27,ISLAM,"TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JR. LOWE NO 6","JR. LOWE NO 6",1,"2021-02-18 00:00:00","2021-02-18 00:00:00"
3839024105580005,3839021312210010,0,KTP,,,"Rahimah Eli",PEREMPUAN,KURAU,"1958-05-01 00:00:00",66,BUDDHA,"TAMAT SD/SEDERAJAT",WIRASWASTA,"CERAI MATI",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JLN. JONO NO 87","JLN. JONO NO 87",1,"2021-12-13 00:00:00","2021-12-13 00:00:00"
3839024106050010,3839021101080426,0,KTP,,,"Darmawan Koko",PEREMPUAN,BANJARMASIN,"2005-06-01 00:00:00",18,ISLAM,"TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DS. HERMANN NO 96","DS. HERMANN NO 96",1,"2019-04-15 00:00:00","2019-04-15 00:00:00"
3839024107420107,3839020102080887,0,KTP,,,"Ahmad Jayeng",PEREMPUAN,MADURA,"1942-07-01 00:00:00",81,ISLAM,"BELUM TAMAT SD/SEDERAJAT","BELUM/TIDAK BEKERJA","CERAI MATI",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"JLN. SENGER NO 6","JLN. SENGER NO 6",1,"2011-12-01 00:00:00","2011-12-01 00:00:00"
3839024107650294,3839021107110005,0,KTP,,,"Upik Upik Hutasoit",PEREMPUAN,"HULU SUNGAI SELATAN ","1955-07-01 00:00:00",68,ISLAM,"TIDAK/BELUM SEKOLAH","MENGURUS RUMAH TANGGA",KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"DK. DICKINSON NO 9","DK. DICKINSON NO 9",1,"2018-02-26 00:00:00","2018-02-26 00:00:00"
3839024107780599,3839021102090023,0,KTP,,,"Melinda Tiara",PEREMPUAN,BANJARMASIN,"1978-07-01 00:00:00",45,ISLAM,"TAMAT SD/SEDERAJAT","MENGURUS RUMAH TANGGA",KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"JLN. SIDIQ NO 69","JLN. SIDIQ NO 69",1,"2009-02-12 00:00:00","2009-02-12 00:00:00"
3839024107960240,3839022005210006,0,KTP,,,"Kartika Kartika Halimah",PEREMPUAN,BANJARMASIN,"1996-01-07 00:00:00",28,ISLAM,"DIPLOMA I/II",PERAWAT,"KAWIN TERCATAT",,,WNI,,,ISTRI,TETAP,HIDUP,,"GG. ERNSER NO 15","GG. ERNSER NO 15",1,"2021-05-20 00:00:00","2021-05-20 00:00:00"
3839024109020001,3839021205090012,0,KTP,,,"Widiastuti Queen",PEREMPUAN,"KANDANGAN ","2002-09-01 00:00:00",21,ISLAM,"BELUM TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. KRIS NO 27","DK. KRIS NO 27",1,"2015-11-04 00:00:00","2015-11-04 00:00:00"
3839024109030003,3839021409080023,0,KTP,,,"Jamil Jamil Utama",PEREMPUAN,RANTAU,"2003-09-01 00:00:00",20,BUDDHA,"BELUM TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"GG. FERRY NO 88","GG. FERRY NO 88",1,"2018-05-15 00:00:00","2018-05-15 00:00:00"
3839024111720010,3839020102080552,0,KTP,,,"Arifin Cakrabirawa",PEREMPUAN,MADURA,"1972-11-01 00:00:00",51,ISLAM,"TAMAT SD/SEDERAJAT","MENGURUS RUMAH TANGGA",KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"DS. WITTING NO 8","DS. WITTING NO 8",1,"2018-03-01 00:00:00","2018-03-01 00:00:00"
3839024202860015,3839021412090005,0,KTP,,,"Simon Simon Permadi",PEREMPUAN,MARTAPURA,"1986-02-12 00:00:00",38,ISLAM,SLTA/SEDERAJAT,"MENGURUS RUMAH TANGGA","KAWIN BELUM TERCATAT",,,WNI,,,ISTRI,TETAP,HIDUP,,"JLN. HILPERT NO 6","JLN. HILPERT NO 6",1,"2019-12-31 00:00:00","2019-12-31 00:00:00"
3839024202920005,3839020312150003,0,KTP,,,"Ciaobella Ciaobella Usada",PEREMPUAN,SOLO,"1992-02-02 00:00:00",32,ISLAM,SLTA/SEDERAJAT,"MENGURUS RUMAH TANGGA","CERAI MATI",,,WNI,,,LAINNYA,TETAP,HIDUP,,"KI. ASWANI NO 5","KI. ASWANI NO 5",1,"2020-06-05 00:00:00","2020-06-05 00:00:00"
3839024202980004,3839021905090022,0,KTP,,,"Fitria Fitria Ningrum",PEREMPUAN,"KANDANGAN ","1998-02-06 00:00:00",26,ISLAM,SLTP/SEDERAJAT,PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"PSR. BATZ NO 9","PSR. BATZ NO 9",1,"2015-02-26 00:00:00","2015-02-26 00:00:00"
3839024204060005,3839021710090010,0,KTP,,,"Gawati Andini",PEREMPUAN,"LUMAJANG ","2006-04-02 00:00:00",18,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. NURUL NO 5","DK. NURUL NO 5",1,"2017-10-17 00:00:00","2017-10-17 00:00:00"
3839024206690009,3839021110210005,0,KTP,,,"Tira Tira Harini",PEREMPUAN,"BANJARMASIN ","1969-06-02 00:00:00",54,ISLAM,"DIPLOMA IV/STRATA I","MENGURUS RUMAH TANGGA","CERAI MATI",,,WNI,,,"ORANG TUA",TETAP,HIDUP,,"GG. ADIKA NO 7","GG. ADIKA NO 7",1,"2021-10-11 00:00:00","2021-10-11 00:00:00"
3839024206900002,3839020802110001,0,KTP,,,"Makuta Makuta Haryanto",PEREMPUAN,TANJUNG,"1990-06-02 00:00:00",33,ISLAM,SLTA/SEDERAJAT,WIRASWASTA,KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"PSR. AMALIA NO 5","PSR. AMALIA NO 5",1,"2018-02-15 00:00:00","2018-02-15 00:00:00"
3839024206990005,3839021201080785,0,KTP,,,"Hendri Hendri Ardianto",PEREMPUAN,BANJARMASIN,"1999-06-02 00:00:00",24,ISLAM,SLTA/SEDERAJAT,PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"PSR. STREICH NO 94","PSR. STREICH NO 94",1,"2022-06-23 00:00:00","2022-06-23 00:00:00"
3839024207040004,3839020210090005,0,KTP,,,"Hendra Hendra Tarihoran",PEREMPUAN,RANTAU,"2004-07-02 00:00:00",19,ISLAM,"TAMAT SD/SEDERAJAT","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JR. ULI NO 9","JR. ULI NO 9",1,"2018-10-28 00:00:00","2018-10-28 00:00:00"
3839024207630004,3839021201080576,0,KTP,,,"Jaka Wibisono",PEREMPUAN,SURABAYA,"1963-07-02 00:00:00",60,ISLAM,"DIPLOMA IV/STRATA I",GURU,"CERAI MATI",,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KI. NAJWA NO 7","KI. NAJWA NO 7",1,"2019-10-11 00:00:00","2019-10-11 00:00:00"
3839024207800006,3839021101080383,0,KTP,,,"Damar Saptono",PEREMPUAN,BANJARMASIN,"1980-07-02 00:00:00",43,ISLAM,"AKADEMI/DIPLOMA III/SARJANA MUDA","PEGAWAI NEGERI SIPIL",KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"GG. ANDERSON NO 32","GG. ANDERSON NO 32",1,"2014-09-05 00:00:00","2014-09-05 00:00:00"
3839024211750007,3839021001080231,0,KTP,,,"Oktovian Taufik",PEREMPUAN,KANDANGAN,"1975-11-02 00:00:00",48,ISLAM,SLTA/SEDERAJAT,"MENGURUS RUMAH TANGGA",KAWIN,,,WNI,,,ISTRI,TETAP,HIDUP,,"JR. KAMAL NO 2","JR. KAMAL NO 2",1,"2009-04-29 00:00:00","2009-04-29 00:00:00"
3839024211910903,3839020102080598,0,KTP,,,"Zalindra Zulaika",PEREMPUAN,BIMA,"2001-11-02 00:00:00",22,ISLAM,"BELUM TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JLN. LUTFAN NO 61","JLN. LUTFAN NO 61",1,"2008-11-15 00:00:00","2008-11-15 00:00:00"
3839024212170002,3839021408170009,0,KTP,,,"Mansur Nasim",PEREMPUAN,MADURA,"2017-12-02 00:00:00",6,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"KI. JACOBI NO 52","KI. JACOBI NO 52",1,"2020-10-07 00:00:00","2020-10-07 00:00:00"
3839024303030020,3839020309090019,0,KTP,,,"Marpaung Gangsar",PEREMPUAN,KURAU,"2003-03-03 00:00:00",21,ISLAM,"BELUM TAMAT SD/SEDERAJAT",PELAJAR/MAHASISWA,"BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"JLN. O'CONNELL NO 35","JLN. O'CONNELL NO 35",1,"2017-11-22 00:00:00","2017-11-22 00:00:00"
3839024303119005,3839020802110005,0,KTP,,,"Raisa Raisa Rahimah",PEREMPUAN,BANJARMASIN,"2011-03-04 00:00:00",13,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"DK. WATSICA NO 29","DK. WATSICA NO 29",1,"2012-01-25 00:00:00","2012-01-25 00:00:00"
3839024304110004,3839021108200010,0,KTP,,,"Kuswandari Vania",PEREMPUAN,"HULU SUNGAI SELATAN ","2011-03-04 00:00:00",13,ISLAM,"TIDAK/BELUM SEKOLAH","BELUM/TIDAK BEKERJA","BELUM KAWIN",,,WNI,,,"FAMILI LAIN",TETAP,HIDUP,,"DS. WILL NO 7","DS. WILL NO 7",1,"2020-11-08 00:00:00","2020-11-08 00:00:00"
3839024305850015,3839020305110001,0,KTP,,,"Ahmad Bancar",PEREMPUAN,"BANJARMASIN ","1985-05-03 00:00:00",39,ISLAM,SLTA/SEDERAJAT,"KARYAWAN SWASTA","BELUM KAWIN",,,WNI,,,ANAK,TETAP,HIDUP,,"KI. WOLFF NO 9","KI. WOLFF NO 9",1,"2011-05-03 00:00:00","2011-05-03 00:00:00"
3839024305880003,3839021905170003,0,KTP,,,"Yuliarti Suci",PEREMPUAN,"KANDANGAN ","1988-03-05 00:00:00",36,ISLAM,SLTA/SEDERAJAT,"MENGURUS RUMAH TANGGA",KAWIN,,,WNI,,,"KEPALA KELUARGA",TETAP,HIDUP,,"KI. MUNI NO 80","KI. MUNI NO 80",1,"2017-05-19 00:00:00","2017-05-19 00:00:00"
